step,metric,group,mean,sem,n
56,每百回合/偿债能力中位数/消费企业,TD3,30.455752814257476,9.097915271219197,8
57,每百回合/偿债能力中位数/消费企业,TD3,29.67234079691526,8.74970062370436,8
58,每百回合/偿债能力中位数/消费企业,TD3,29.42470747162117,8.567542145086701,8
59,每百回合/偿债能力中位数/消费企业,TD3,28.907758546529912,8.37769588818086,8
60,每百回合/偿债能力中位数/消费企业,TD3,28.286498230155154,7.640316727671889,8
1,每百回合/偿债能力中位数/消费企业,GAIL+TD3,57.73093044172898,0.9676184289098599,8
2,每百回合/偿债能力中位数/消费企业,GAIL+TD3,57.33639494610554,0.7966447854080749,8
3,每百回合/偿债能力中位数/消费企业,GAIL+TD3,58.77866061294868,1.8809045076217663,7
4,每百回合/偿债能力中位数/消费企业,GAIL+TD3,56.89715775952217,3.205567054162372,8
5,每百回合/偿债能力中位数/消费企业,GAIL+TD3,54.22217118750035,3.4135681271919305,8
6,每百回合/偿债能力中位数/消费企业,GAIL+TD3,46.8014965320382,2.471469631234689,8
7,每百回合/偿债能力中位数/消费企业,GAIL+TD3,45.52568049259655,2.4035304725678777,8
8,每百回合/偿债能力中位数/消费企业,GAIL+TD3,45.40161839073244,2.5442759319733557,8
9,每百回合/偿债能力中位数/消费企业,GAIL+TD3,57.569902669683366,5.31707247052214,8
10,每百回合/偿债能力中位数/消费企业,GAIL+TD3,117.24516681217084,41.50622691110131,8
11,每百回合/偿债能力中位数/消费企业,GAIL+TD3,138.7563897381344,44.73966770813378,8
12,每百回合/偿债能力中位数/消费企业,GAIL+TD3,145.84345866257166,47.67957902368749,8
13,每百回合/偿债能力中位数/消费企业,GAIL+TD3,143.16911718438828,48.61957189090485,8
14,每百回合/偿债能力中位数/消费企业,GAIL+TD3,143.32115369712363,50.63826381100131,8
15,每百回合/偿债能力中位数/消费企业,GAIL+TD3,148.32312613320926,53.935662785926965,8
16,每百回合/偿债能力中位数/消费企业,GAIL+TD3,163.43245868740706,54.500903879631,8
17,每百回合/偿债能力中位数/消费企业,GAIL+TD3,179.26221844263404,69.05987462091171,8
18,每百回合/偿债能力中位数/消费企业,GAIL+TD3,204.3259615188997,82.1740363681806,8
19,每百回合/偿债能力中位数/消费企业,GAIL+TD3,228.30731065050605,81.11813844673333,8
20,每百回合/偿债能力中位数/消费企业,GAIL+TD3,240.6821617996911,87.02617885477751,8
21,每百回合/偿债能力中位数/消费企业,GAIL+TD3,255.64624008952757,103.64299308328712,8
22,每百回合/偿债能力中位数/消费企业,GAIL+TD3,249.2441323388604,103.93041125048276,8
23,每百回合/偿债能力中位数/消费企业,GAIL+TD3,262.2761357286096,107.32508144664024,8
24,每百回合/偿债能力中位数/消费企业,GAIL+TD3,264.71229147892603,103.27317449417927,8
25,每百回合/偿债能力中位数/消费企业,GAIL+TD3,267.1053037266184,104.44819459808842,8
26,每百回合/偿债能力中位数/消费企业,GAIL+TD3,264.70046779516747,105.57636698624407,8
27,每百回合/偿债能力中位数/消费企业,GAIL+TD3,265.06939317308263,105.27846337846638,8
28,每百回合/偿债能力中位数/消费企业,GAIL+TD3,271.7724637068461,107.15826431730162,8
29,每百回合/偿债能力中位数/消费企业,GAIL+TD3,262.3149856966298,101.5070552501277,8
30,每百回合/偿债能力中位数/消费企业,GAIL+TD3,265.0412888893126,103.08639530304592,8
31,每百回合/偿债能力中位数/消费企业,GAIL+TD3,265.4386354602175,101.33682559670682,8
32,每百回合/偿债能力中位数/消费企业,GAIL+TD3,258.67755917505167,99.6208157819952,8
33,每百回合/偿债能力中位数/消费企业,GAIL+TD3,268.95292940837135,103.97198900796035,8
34,每百回合/偿债能力中位数/消费企业,GAIL+TD3,264.27106604931566,101.8055542083806,8
35,每百回合/偿债能力中位数/消费企业,GAIL+TD3,262.960360336318,100.77710404039208,8
36,每百回合/偿债能力中位数/消费企业,GAIL+TD3,262.0214444918812,104.15547601208807,8
37,每百回合/偿债能力中位数/消费企业,GAIL+TD3,262.2758383670041,102.33567378005434,8
38,每百回合/偿债能力中位数/消费企业,GAIL+TD3,265.95492927490886,98.91222825544617,8
39,每百回合/偿债能力中位数/消费企业,GAIL+TD3,260.45514840825274,100.30402091118098,8
40,每百回合/偿债能力中位数/消费企业,GAIL+TD3,268.5243051181272,104.26141398222988,8
41,每百回合/偿债能力中位数/消费企业,GAIL+TD3,265.77541071093333,102.45173917784751,8
42,每百回合/偿债能力中位数/消费企业,GAIL+TD3,264.1549749371538,102.54397438198221,8
43,每百回合/偿债能力中位数/消费企业,GAIL+TD3,266.9468215809508,102.95999502661844,8
44,每百回合/偿债能力中位数/消费企业,GAIL+TD3,262.3211668104368,101.29380533967682,8
45,每百回合/偿债能力中位数/消费企业,GAIL+TD3,253.74634862342947,98.45917160782719,8
46,每百回合/偿债能力中位数/消费企业,GAIL+TD3,260.4693547331891,99.49469473361751,8
47,每百回合/偿债能力中位数/消费企业,GAIL+TD3,260.7735542144736,99.26328685932694,8
48,每百回合/偿债能力中位数/消费企业,GAIL+TD3,260.35397938043974,100.61185612028595,8
49,每百回合/偿债能力中位数/消费企业,GAIL+TD3,284.5790607487894,114.93635719702799,7
50,每百回合/偿债能力中位数/消费企业,GAIL+TD3,270.4907522129699,108.35526142072773,8
51,每百回合/偿债能力中位数/消费企业,GAIL+TD3,261.7433353783354,102.64371838954729,8
52,每百回合/偿债能力中位数/消费企业,GAIL+TD3,251.50920831448104,98.02734948421717,8
53,每百回合/偿债能力中位数/消费企业,GAIL+TD3,263.70185087426637,102.78330797596108,8
54,每百回合/偿债能力中位数/消费企业,GAIL+TD3,263.83375147857623,102.83258381213459,8
55,每百回合/偿债能力中位数/消费企业,GAIL+TD3,255.54484429295084,101.61121493564286,8
56,每百回合/偿债能力中位数/消费企业,GAIL+TD3,270.2867724410944,107.24495184337243,8
57,每百回合/偿债能力中位数/消费企业,GAIL+TD3,270.3427343194254,105.81306519105203,8
58,每百回合/偿债能力中位数/消费企业,GAIL+TD3,260.04504640868936,100.43420271237243,8
59,每百回合/偿债能力中位数/消费企业,GAIL+TD3,259.0462861107186,99.31010197237715,8
60,每百回合/偿债能力中位数/消费企业,GAIL+TD3,269.95396701056734,104.12800094183825,8
1,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,65.1391924239223,1.0121620824718762,8
2,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,64.99441898707188,1.2635288840482648,8
3,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,65.79615570041815,3.235774942155535,8
4,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,60.875612838895364,1.5716303142469819,8
5,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,60.773208914196594,4.151826565953855,8
6,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,53.45684335365575,2.0104293247870673,8
7,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,50.53521562158146,1.532173997498788,8
8,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,50.23615040654629,3.364762144750036,8
9,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,65.20439997655296,8.920814267513137,8
10,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,69.67882783669701,19.434051828272903,8
11,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,98.01689999937119,56.38377444131799,8
12,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,148.00998772343635,108.19406404076966,8
13,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,131.9695054499768,90.9805204396361,8
14,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,45.952603432099735,21.54130872537617,8
15,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,49.236191932737725,26.3300296058549,8
16,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,78.32493612649161,56.679486229202645,8
17,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,107.71618656249039,67.53360305327071,8
18,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,113.97791992195008,61.77214238231777,8
19,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,113.98853902999674,73.11621494099346,8
20,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,151.90491791343473,105.15719155497302,8
21,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,151.24160093685234,95.72207794811483,8
22,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,155.75283095786853,106.93108804743672,8
23,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,147.62342186131528,97.09530702560295,8
24,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,79.6145988687696,38.79779484249246,8
25,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,82.46596362609544,40.79932867985657,8
26,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,123.74292149053792,70.18523007032154,8
27,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,127.38401686880354,74.84017157710704,8
28,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,136.70961785268491,89.25582408739935,8
29,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,160.90610940655293,98.001059295323,8
30,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,153.3245904647973,93.91371829518985,8
31,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,110.4687237703794,65.1962281090851,8
32,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,92.80941772133941,49.17899102606831,8
33,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,94.01012270507047,47.513768699094875,8
34,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,97.44924628087989,49.47874508414867,8
35,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,131.64496272759845,72.45909297882504,8
36,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,120.84663187617448,64.93071007715538,8
37,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,160.88280646925796,94.51160615263282,8
38,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,139.25440338878786,77.23640557601213,8
39,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,131.93355348586644,72.5590986095879,8
40,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,132.36574434801653,72.52391181409463,8
41,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,157.00756017902864,90.98449149593846,8
42,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,149.51271065512168,85.75820664431969,8
43,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,151.3181285961635,87.19029732977664,8
44,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,153.4386372830927,88.58784002832022,8
45,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,155.90582559125508,91.69622861984816,8
46,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,155.16373361659123,90.31212155855658,8
47,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,144.6907340844794,80.5162610183583,8
48,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,166.77004665086105,100.38078799024147,8
49,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,147.0828900123175,82.74962758500685,8
50,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,144.96458257077708,81.62851305760302,8
51,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,153.2397680502897,88.57062463295209,8
52,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,151.3439960625037,86.98837430513674,8
53,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,154.19461645552357,89.32269452996843,8
54,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,153.83720030528153,88.25669017085018,8
55,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,147.41926264651076,84.58717672521624,8
56,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,148.33600986160647,84.70972631215403,8
57,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,159.56359315844264,93.39978274037153,8
58,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,144.6073072654857,81.65667919288805,8
59,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,163.42864010293343,96.87052900345658,8
60,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,162.982476368897,97.01231755590776,8
