participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,status,survival_days,human_decision_days,episode_decision_seconds,avg_seconds_per_decision,decisions_per_minute,episode_wall_seconds,wall_decisions_per_minute,rows_saved_total,auto_policy,expert_output_path,meta_output_path
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,episode_done,99,98,1.818,0.019,3235.011,2.623,2241.997,98,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,1,episode_done,99,98,1.73,0.018,3398.807,2.517,2335.694,196,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,2,episode_done,99,98,1.773,0.018,3316.922,2.503,2349.209,294,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,3,episode_done,99,98,1.894,0.019,3105.075,2.52,2333.684,392,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,4,episode_done,99,98,1.755,0.018,3350.198,2.479,2372.046,490,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,5,episode_done,99,98,1.677,0.017,3507.29,2.416,2434.041,588,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,6,episode_done,99,98,1.703,0.017,3453.665,2.425,2424.732,686,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,7,episode_done,99,98,1.597,0.016,3681.907,2.302,2554.62,784,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,8,episode_done,99,98,1.524,0.016,3857.682,2.21,2661.132,882,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
codex_humanlike1700_20260602_162850,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,9,episode_done,99,98,1.493,0.015,3939.511,2.265,2595.697,980,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_162850_20260602_162850_25719f90_meta.csv
