participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,1,td3,0.025,0.1,0.125,0.1,1.0,1.25,0.8,0.8,0.1,0.1,0.0,0.05,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,10.0,0.8,10.0,0.0,5.3206,5.3615,8.2649,-0.5,0.06411999999999995,0.07230000000000003,0.0331125000000001
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,2,td3,0.025,0.10654000000000001,0.1424,0.1,1.1560000000000001,1.33,0.8,0.8264900000000001,0.0,0.0,0.0,0.05,0.53206,0.53615,0.8,0.532,0.8,0.536,0.0,0.0,0.0,0.0,0.8,0.624,0.8,0.542,0.0,0.0,0.0,0.0,0.8264900000000001,10.0,1.1999062299728394,10.0,0.0,5.5387,5.5012,8.7225,-0.5,0.04099161748674973,0.026056141005315503,0.05536667110309845
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,3,td3,0.022,0.09887,0.15320000000000003,0.1,1.202,1.31,0.8264900000000001,0.8722499999999999,0.0,0.0,0.0,0.05,0.5538700000000001,0.5501199999999999,0.8264900000000001,0.528,1.1999062299728394,0.524,0.0,0.0,0.0,0.0,0.8264900000000001,0.674,1.1999062299728394,0.615,0.0,0.0,0.0,0.0,0.8722499999999999,10.0,1.075829784687258,10.0,0.0,5.5019,5.5083,9.1562,-0.5,-0.006644158376514442,0.001290627499454855,0.04972198337632583
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,4,td3,0.019,0.11148999999999999,0.15155000000000002,0.1,1.284,1.2675,0.8722499999999999,0.91562,0.0,0.0,0.0,0.05,0.55019,0.5508300000000002,0.8722499999999999,0.507,1.075829784687258,0.508,0.0,0.0,0.0,0.0,0.8722499999999999,0.7769999999999999,1.075829784687258,0.646,0.0,0.0,0.0,0.0,0.91562,10.0,1.1161578049431546,10.0,0.0,5.3746,5.3803,9.4741,-0.5,-0.02313746160417296,-0.023237659531979316,0.03471964352023771
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,5,td3,0.022,0.11915,0.15760000000000005,0.1,1.282,1.3425,0.91562,0.94741,0.0,0.0,0.1,0.05,0.53746,0.5380299999999999,0.91562,0.537,1.1161578049431546,0.538,0.0,0.0,0.0,0.0,0.91562,0.745,1.1161578049431546,0.625,0.0,0.0,0.0,0.0,0.94741,10.0,1.1871866098061372,10.0,4.3589,5.1613,5.202,9.8365,-0.46341670163659254,-0.039686674357161666,-0.03313941601769399,0.03825165451071855
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,6,td3,0.021,0.02893,0.15900000000000006,1e-05,1.276,1.29,0.94741,0.9836499999999999,0.004358899999999998,1e-05,0.0,0.0,0.51613,0.5202,0.94741,0.516,1.1871866098061372,0.52,0.0,0.0,0.0,0.0,0.94741,0.76,1.1871866098061372,0.599,0.0,0.0,0.0,0.0,0.9836499999999999,10.0,1.321126028525742,10.0,1.8155,5.1244,5.1472,10.5808,-0.4372450743173177,-0.007149361594947057,-0.010534409842368309,0.07566715803385349
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,7,td3,0.023,0.08911,0.09965000000000007,2e-05,0.9059999999999999,0.3125,0.9836499999999999,1.05808,0.0018154999999999994,1e-05,0.0,0.0,0.51244,0.51472,0.9836499999999999,0.125,1.321126028525742,0.126,0.0,0.0,0.0,0.0,0.9836499999999999,0.7809999999999999,1.321126028525742,0.628,0.0,0.0,0.0,0.0,1.05808,10.0,1.3983169876970116,10.0,0.0,5.0278,5.0555,10.5552,-0.5,-0.018850987432674993,-0.017815511345974366,-0.002419476788144581
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,8,td3,0.02,0.08529,0.10945000000000008,2e-05,0.807,0.905,1.05808,1.0555199999999998,0.0,0.0,0.0,0.0,0.50278,0.50555,1.05808,0.362,1.3983169876970116,0.364,0.0,0.0,0.0,0.0,1.05808,0.445,1.3983169876970116,0.385,0.0,0.0,0.0,0.0,1.0555199999999998,10.0,1.6988702777973863,10.0,0.0,5.1613,5.1891,11.2704,-0.5,0.026552368829309003,0.02642666402927496,0.06775807185084148
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,9,td3,0.003,0.08657,0.10470000000000006,2e-05,0.82,0.7725,1.0555199999999998,1.1270399999999998,0.0,0.0,0.0,0.0,0.51613,0.51891,1.0555199999999998,0.309,1.6988702777973863,0.31,0.0,0.0,0.0,0.0,1.0555199999999998,0.511,1.6988702777973863,0.458,0.0,0.0,0.0,0.0,1.1270399999999998,10.0,1.9575009611823884,10.0,0.0,5.1148,5.1068,11.7312,-0.5,-0.009009358107453513,-0.015860168429978283,0.040885860306643984
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,10,td3,0.003,0.08856,0.09620000000000005,2e-05,0.7849999999999999,0.7,1.1270399999999998,1.17312,0.0,0.0,1e-05,0.0,0.5114799999999999,0.51068,1.1270399999999998,0.281,1.9575009611823884,0.27999999999999997,0.0,0.0,0.0,0.0,1.1270399999999998,0.504,1.9575009611823884,0.47300000000000003,0.0,0.0,0.0,0.0,1.17312,10.0,1.9929073778765367,10.0,0.0,5.0412,5.1006,12.6401,-0.5,-0.01438961445217779,-0.0012140675178193838,0.07747715493726148
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,11,td3,0.026,0.08651,0.09190000000000005,1e-05,0.7379999999999999,0.695,1.17312,1.2640100000000003,0.0,0.0,1e-05,0.0,0.5041200000000001,0.51006,1.17312,0.27799999999999997,1.9929073778765367,0.281,0.0,0.0,0.0,0.0,1.17312,0.45999999999999996,1.9929073778765367,0.485,0.0,0.0,0.0,0.0,1.2640100000000003,10.0,2.0446410303328144,10.0,0.0,5.0454,5.1388,13.2817,-0.5,0.0008331349678645239,0.00748931498255101,0.050759092095790104
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,12,td3,0.018,0.09037,0.08500000000000005,0.0,0.714,0.645,1.2640100000000003,1.3281699999999999,0.0,0.0,0.0,0.0,0.5045399999999999,0.51388,1.2640100000000003,0.258,2.0446410303328144,0.263,0.0,0.0,0.0,0.0,1.2640100000000003,0.45599999999999996,2.0446410303328144,0.5469999999999999,0.0,0.0,0.0,0.0,1.3281699999999999,10.0,2.1607091712759234,10.0,0.0,5.147,5.1679,14.1302,-0.5,0.02013715463590615,0.005662800653849276,0.06388489425299482
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,13,td3,0.024,0.09126000000000001,0.08090000000000006,0.0,0.686,0.645,1.3281699999999999,1.41302,0.0,0.0,0.0,0.0,0.5147,0.5167900000000001,1.3281699999999999,0.258,2.1607091712759234,0.259,0.0,0.0,0.0,0.0,1.3281699999999999,0.42800000000000005,2.1607091712759234,0.61,0.0,0.0,0.0,0.0,1.41302,10.0,2.2898050284086713,10.0,0.0,5.1693,5.187,14.9354,-0.5,0.004332620944239363,0.0036958919483733865,0.05698433143196846
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,14,td3,0.026,0.09531999999999999,0.07490000000000005,0.0,0.675,0.615,1.41302,1.49354,0.0,0.0,0.0,0.0,0.5169300000000001,0.5186999999999999,1.41302,0.246,2.2898050284086713,0.24700000000000003,0.0,0.0,0.0,0.0,1.41302,0.429,2.2898050284086713,0.7150000000000001,0.0,0.0,0.0,0.0,1.49354,10.0,2.407883292055163,10.0,0.0,5.3489,5.3649,15.5141,-0.5,0.03474358230321295,0.034297281665702783,0.03874686985283282
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,15,td3,0.019,0.09577,0.07170000000000006,0.0,0.642,0.61,1.49354,1.5514100000000002,0.0,0.0,0.0,0.0,0.53489,0.5364899999999999,1.49354,0.244,2.407883292055163,0.24500000000000002,0.0,0.0,0.0,0.0,1.49354,0.398,2.407883292055163,0.778,0.0,0.0,0.0,0.0,1.5514100000000002,10.0,2.5284790427062225,10.0,0.0,5.2039,5.2064,16.4806,-0.5,-0.027108377423395336,-0.029543887118119283,0.06229816747345929
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,16,td3,0.021,0.09825,0.06705000000000005,0.0,0.634,0.5875,1.5514100000000002,1.6480599999999996,0.0,0.0,0.0,0.0,0.52039,0.5206400000000001,1.5514100000000002,0.23500000000000001,2.5284790427062225,0.23500000000000001,0.0,0.0,0.0,0.0,1.5514100000000002,0.399,2.5284790427062225,0.8310000000000001,0.0,0.0,0.0,0.0,1.6480599999999996,10.0,2.607486505593989,10.0,0.0,5.33,5.3707,17.4123,-0.5,0.0242318261304022,0.03155731407498452,0.056533135929517364
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,17,td3,0.004,0.09841,0.06475000000000004,0.0,0.5980000000000001,0.575,1.6480599999999996,1.7412299999999998,0.0,0.0,0.0,0.0,0.533,0.5370700000000002,1.6480599999999996,0.22999999999999998,2.607486505593989,0.23199999999999998,0.0,0.0,0.0,0.0,1.6480599999999996,0.368,2.607486505593989,0.8160000000000001,0.0,0.0,0.0,0.0,1.7412299999999998,10.0,2.681617322527148,10.0,0.0,5.3324,5.316,17.8882,-0.5,0.000450281425891097,-0.010184892099726506,0.027331254343194278
codex_humanlike1700_20260602_161056,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,18,td3,0.024,0.10487,0.060050000000000055,0.0,0.602,0.555,1.7412299999999998,1.78882,0.0,0.0,0.0,0.0,0.5332399999999999,0.5316,1.7412299999999998,0.223,2.681617322527148,0.22200000000000003,0.0,0.0,0.0,0.0,1.7412299999999998,0.379,2.681617322527148,0.8640000000000001,0.0,0.0,0.0,0.0,1.78882,10.0,2.8062804537242223,10.0,0.0,5.5172,5.5737,18.9331,-0.5,0.03465606481134209,0.04847629796839725,0.0584128084435549
