participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,1,td3,0.025,0.1,0.125,0.1,1.0,1.25,0.8,0.8,0.1,0.1,0.0,0.05,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,10.0,0.8,10.0,0.0,5.0199,5.2182,8.3325,-0.5,0.0039799999999998725,0.04364000000000012,0.04156249999999995
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,2,td3,0.018,0.10765999999999999,0.1379,0.1,1.126,1.255,0.8,0.8332499999999999,0.0,0.0,0.0,0.05,0.5019899999999999,0.5218200000000001,0.8,0.502,0.8,0.522,0.0,0.0,0.0,0.0,0.8,0.624,0.8,0.542,0.0,0.0,0.0,0.0,0.8332499999999999,10.0,1.1999062299728394,10.0,0.0,5.0261,5.1566,8.9767,-0.5,0.0012350843642303655,-0.011804836916944561,0.07731173117311729
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,3,td3,0.026,0.10115,0.14625,0.1,1.174,1.2575,0.8332499999999999,0.89767,0.0,0.0,0.0,0.05,0.50261,0.51566,0.8332499999999999,0.503,1.1999062299728394,0.516,0.0,0.0,0.0,0.0,0.8332499999999999,0.671,1.1999062299728394,0.607,0.0,0.0,0.0,0.0,0.89767,10.0,1.0900089613543944,10.0,0.0,5.4452,5.6181,9.7717,-0.5,0.0833847317005234,0.0894969553581817,0.088562612095759
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,4,td3,0.026,0.11209000000000001,0.14585,0.1,1.254,1.25,0.89767,0.9771699999999999,0.0,0.0,0.0,0.05,0.54452,0.56181,0.89767,0.5,1.0900089613543944,0.516,0.0,0.0,0.0,0.0,0.89767,0.754,1.0900089613543944,0.621,0.0,0.0,0.0,0.0,0.9771699999999999,10.0,1.1473973291213726,10.0,0.0,5.7229,6.2155,10.2332,-0.5,0.05099904503048558,0.10633488189957441,0.0472282202687353
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,5,td3,0.023,0.12053,0.14795000000000003,0.1,1.239,1.26,0.9771699999999999,1.02332,0.0,0.0,0.1,0.05,0.57229,0.6215499999999998,0.9771699999999999,0.504,1.1473973291213726,0.548,0.0,0.0,0.0,0.0,0.9771699999999999,0.735,1.1473973291213726,0.608,0.0,0.0,0.0,0.0,1.02332,10.0,1.25887650917844,10.0,0.0,6.1352,6.2662,10.9901,-0.5,0.07204389383005139,0.008157026787869226,0.07396513309619679
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,6,td3,0.024,0.030289999999999997,0.15065,0.0,1.278,1.305,1.02332,1.0990100000000003,0.0,0.0,0.0,0.0,0.6135200000000001,0.62662,1.02332,0.522,1.25887650917844,0.533,0.0,0.0,0.0,0.0,1.02332,0.756,1.25887650917844,0.591,0.0,0.0,0.0,0.0,1.0990100000000003,10.0,1.427292519722824,10.0,0.0,6.2219,6.447,11.5892,-0.5,0.014131568653018345,0.02885321247326944,0.05451269779164858
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,7,td3,0.004,0.10025,0.08870000000000001,0.0,0.9120000000000001,0.2925,1.0990100000000003,1.1589199999999997,0.0,0.0,0.0,0.0,0.6221899999999999,0.6447,1.0990100000000003,0.11699999999999999,1.427292519722824,0.122,0.0,0.0,0.0,0.0,1.0990100000000003,0.795,1.427292519722824,0.618,0.0,0.0,0.0,0.0,1.1589199999999997,10.0,1.5403574286490522,10.0,0.0,5.7575,6.1766,12.0507,-0.5,-0.07463957954965506,-0.041941988521793316,0.03982155800227827
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,8,td3,0.014,0.09294,0.09765,0.0,0.8029999999999999,0.8924999999999998,1.1589199999999997,1.20507,0.0,0.0,0.0,0.0,0.57575,0.6176599999999999,1.1589199999999997,0.357,1.5403574286490522,0.383,0.0,0.0,0.0,0.0,1.1589199999999997,0.446,1.5403574286490522,0.414,0.0,0.0,0.0,0.0,1.20507,10.0,1.89798577162687,10.0,0.0,5.6367,6.0371,12.5301,-0.5,-0.020981328701693447,-0.02258524107113935,0.03978192138216019
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,9,td3,0.026,0.09998,0.08650000000000002,0.0,0.829,0.7175,1.20507,1.25301,0.0,0.0,0.0,0.0,0.56367,0.60371,1.20507,0.28700000000000003,1.89798577162687,0.307,0.0,0.0,0.0,0.0,1.20507,0.542,1.89798577162687,0.515,0.0,0.0,0.0,0.0,1.25301,10.0,2.1419398139148034,10.0,0.0,5.818,6.2816,13.7929,-0.5,0.032164209555236134,0.04049957761176737,0.10078131858484762
codex_stochastic_preview_20260602_152350,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,10,td3,0.022,0.09761,0.07860000000000002,0.0,0.779,0.7,1.25301,1.3792899999999997,0.0,0.0,0.0,0.0,0.5818,0.62816,1.25301,0.27999999999999997,2.1419398139148034,0.303,0.0,0.0,0.0,0.0,1.25301,0.499,2.1419398139148034,0.5389999999999999,0.0,0.0,0.0,0.0,1.3792899999999997,10.0,2.1104029027121625,10.0,0.0,5.9681,6.2621,15.1007,-0.5,0.02579924372636655,-0.0031043046357617232,0.0948168985492539
