participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,1,td3,0.028,0.1,0.125,0.1,1.0,1.25,0.8,0.8,0.1,0.1,0.0,0.05,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,10.0,0.8,10.0,0.0,5.6614,5.7049,8.6221,-0.5,0.13228000000000018,0.1409800000000001,0.07776249999999996
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,2,td3,0.004,0.10382,0.1475,0.1,1.19,1.415,0.8,0.8622099999999999,0.0,0.0,0.0,0.05,0.5661400000000001,0.57049,0.8,0.5660000000000001,0.8,0.5700000000000001,0.0,0.0,0.0,0.0,0.8,0.624,0.8,0.542,0.0,0.0,0.0,0.0,0.8622099999999999,10.0,1.1999062299728394,10.0,0.0,6.5259,6.4817,9.8512,-0.5,0.15270074539866463,0.13616364879314258,0.14255227844724616
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,3,td3,0.016,0.10249,0.1536,0.1,1.194,1.255,0.8622099999999999,0.98512,0.0,0.0,0.0,0.05,0.65259,0.6481699999999999,0.8622099999999999,0.505,1.1999062299728394,0.502,0.0,0.0,0.0,0.0,0.8622099999999999,0.689,1.1999062299728394,0.633,0.0,0.0,0.0,0.0,0.98512,10.0,1.080464789269313,10.0,0.0,7.0285,6.9936,11.5005,-0.5,0.07701619699964768,0.07897619451687077,0.16742122787071634
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,4,td3,0.022,0.12121,0.15385000000000001,0.1,1.2349999999999999,1.2375,0.98512,1.15005,0.0,0.0,0.0,0.05,0.7028500000000001,0.6993600000000001,0.98512,0.497,1.080464789269313,0.495,0.0,0.0,0.0,0.0,0.98512,0.738,1.080464789269313,0.584,0.0,0.0,0.0,0.0,1.15005,10.0,1.2003927115827866,10.0,0.0,7.9016,7.9132,13.7511,-0.5,0.12422280714234879,0.13149164950812153,0.19569583931133416
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,5,td3,0.021,0.13893,0.16140000000000002,0.1,1.2120000000000002,1.2875,1.15005,1.3751099999999998,0.0,0.0,0.1,0.05,0.79016,0.79132,1.15005,0.515,1.2003927115827866,0.516,0.0,0.0,0.0,0.0,1.15005,0.697,1.2003927115827866,0.577,0.0,0.0,0.0,0.0,1.3751099999999998,10.0,1.4300530818783588,10.0,0.0,8.5744,8.6141,16.2053,-0.5,0.0851473119368229,0.08857352272152874,0.17847299488768198
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,6,td3,0.016,0.06114,0.16740000000000002,0.0,1.175,1.235,1.3751099999999998,1.62053,0.0,0.0,0.0,0.0,0.8574399999999999,0.86141,1.3751099999999998,0.49400000000000005,1.4300530818783588,0.496,0.0,0.0,0.0,0.0,1.3751099999999998,0.6809999999999999,1.4300530818783588,0.5820000000000001,0.0,0.0,0.0,0.0,1.62053,10.0,1.817292056940095,10.0,0.0,9.0054,8.8772,18.8276,-0.5,0.050265907818622946,0.030542947028708634,0.16181743010002902
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,7,td3,0.023,0.14662,0.12115000000000002,0.0,0.905,0.4425,1.62053,1.88276,0.0,0.0,0.0,0.0,0.90054,0.8877200000000001,1.62053,0.179,1.817292056940095,0.177,0.0,0.0,0.0,0.0,1.62053,0.726,1.817292056940095,0.662,0.0,0.0,0.0,0.0,1.88276,10.0,2.232588855708326,10.0,0.0,9.2587,9.3725,21.3609,-0.5,0.028127567903702078,0.05579461992520174,0.1345524655293293
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,8,td3,0.024,0.15047,0.12975,0.0,0.799,0.885,1.88276,2.1360900000000003,0.0,0.0,0.0,0.0,0.92587,0.93725,1.88276,0.354,2.232588855708326,0.358,0.0,0.0,0.0,0.0,1.88276,0.445,2.232588855708326,0.675,0.0,0.0,0.0,0.0,2.1360900000000003,10.0,2.8762081105071493,10.0,0.0,9.304,9.2253,24.6263,-0.5,0.004892695518809553,-0.01570552147239257,0.1528680907639659
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,9,td3,0.026,0.1764,0.12190000000000001,0.0,0.826,0.7475,2.1360900000000003,2.46263,0.0,0.0,0.0,0.0,0.9304000000000002,0.9225300000000001,2.1360900000000003,0.302,2.8762081105071493,0.29900000000000004,0.0,0.0,0.0,0.0,2.1360900000000003,0.524,2.8762081105071493,0.8089999999999999,0.0,0.0,0.0,0.0,2.46263,10.0,3.188578877725265,10.0,0.0,9.1602,9.2601,28.3751,-0.5,-0.015455717970765503,0.0037722350492666035,0.15222749661946766
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,10,td3,0.023,0.2169,0.11130000000000002,0.0,0.881,0.775,2.46263,2.8375099999999995,0.0,0.0,0.0,0.0,0.91602,0.92601,2.46263,0.31,3.188578877725265,0.314,0.0,0.0,0.0,0.0,2.46263,0.571,3.188578877725265,0.9269999999999999,0.0,0.0,0.0,0.0,2.8375099999999995,10.0,3.603072022834777,10.0,0.0,8.2031,8.2089,32.2085,-0.5,-0.1044846182397765,-0.11351929244824566,0.13509732124292095
